structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z
4030,5,157772982,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",155905708,114,62,71,-23.0,20.0,47.0
4178,5,157772904,CX,"PLP","planum polare, left",155899602,141,119,73,-50.0,18.0,-10.0
4135,5,157772888,CX,"STG-l","superior temporal gyrus, left, lateral bank of gyrus",155899603,148,121,73,-57.0,18.0,-12.0
4905,5,157772984,CX,"TP-m","temporal pole, left, medial aspect",156184353,107,143,73,-16.0,18.0,-34.0
4149,5,157772936,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",156184344,116,150,73,-25.0,18.0,-41.0
4024,4,158402846,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",155874971,107,56,65,-16.0,26.0,53.0
4031,3,157772916,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",155829609,141,89,47,-50.0,44.0,20.0
4901,3,157772996,CX,"IRoG","inferior rostral gyrus, left",155807875,96,122,49,-5.0,42.0,-13.0
4057,3,157772964,CX,"POrG","posterior orbital gyrus, left",155818765,118,119,49,-27.0,42.0,-10.0
4051,3,157772948,CX,"MOrG","medial orbital gyrus, left",155818763,110,132,49,-19.0,42.0,-23.0
4060,3,157772854,CX,"LOrG","lateral orbital gyrus, left",155779803,125,120,48,-34.0,43.0,-11.0
4031,2,157772898,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",155776342,125,89,35,-34.0,56.0,20.0
4030,2,157772882,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",155776335,121,79,35,-30.0,56.0,30.0
4024,2,157772866,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",155776332,118,71,35,-27.0,56.0,38.0
4898,2,157772978,CX,"SRoG","superior rostral gyrus, left",155735101,95,106,37,-4.0,54.0,3.0
4048,2,157772930,CX,"GRe","gyrus rectus, left",155735103,98,128,36,-7.0,55.0,-19.0
4054,2,157773010,CX,"AOrG","anterior orbital gyrus, left",155701387,115,123,36,-24.0,55.0,-14.0
4158,8,159226125,CX,"FuG-its","fusiform gyrus, left, bank of the its",156685751,131,140,107,-40.0,-16.0,-31.0
4295,6,159226123,CX,"GPe","globus pallidus, external segment, left",158405366,110,107,86,-19.0,5.0,2.0
4703,64,158402954,CB,"Ve-V","V",156421287,93,107,155,-2.0,-64.0,2.0
4150,10,158158267,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",156952408,161,120,133,-70.0,-42.0,-11.0
4224,8,158158307,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",156684807,94,81,107,-3.0,-16.0,28.0
4069,4,157773002,CX,"PaOG","parolfactory gyri, left",155850203,93,135,64,-2.0,27.0,-26.0
4903,4,157772906,CX,"TP-s","temporal pole, left, superior aspect",155844582,134,132,63,-43.0,28.0,-23.0
9456,91,160535223,BS,"MBRa","midbrain raphe nuclei, left",158829256,91,134,130,0.0,-39.0,-25.0
13008,6,160091518,CX,"LHT","lateral hypothalamic area, tuberal region, left",158405289,102,115,86,-11.0,5.0,-6.0
4573,6,160091612,CX,"PVH","paraventricular nucleus of the hypothalamus, left",158405195,95,108,86,-4.0,5.0,1.0
4395,7,160091664,CX,"DTA","anterior group of nuclei, left",146480691,98,97,94,-7.0,-3.0,12.0
4648,7,160091536,CX,"PeF","perifornical nucleus, left",158444318,96,120,94,-5.0,-3.0,-11.0
4295,8,159439025,CX,"GPe","globus pallidus, external segment, left",147808390,119,110,107,-28.0,-16.0,-1.0
4417,9,160091975,CX,"DTLv","lateral group of nuclei, left, ventral division",156903026,112,102,117,-21.0,-26.0,7.0
4709,64,158402968,CB,"Ve-VIIIA","VIIIA",156416123,93,146,181,-2.0,-90.0,-37.0
4708,64,158402856,CB,"Ve-VIIB","VIIB",156416318,93,136,170,-2.0,-79.0,-27.0
4707,64,158403030,CB,"Ve-VIIAt","VIIAt",156416417,93,141,188,-2.0,-97.0,-32.0
4706,64,158403014,CB,"Ve-VIIAf","VIIAf",156416592,93,130,173,-2.0,-82.0,-21.0
4705,64,158402998,CB,"Ve-VI","VI",156416901,93,116,177,-2.0,-86.0,-7.0
4719,63,158402884,CB,"PV-IV","IV, left, paravermis",156427266,103,121,135,-12.0,-44.0,-12.0
4724,63,158402854,CB,"PV-Crus II","Crus II, left, paravermis",156428428,103,143,187,-12.0,-96.0,-34.0
4723,63,158403028,CB,"PV-Crus I","Crus I, left, paravermis",156428338,103,125,186,-12.0,-95.0,-16.0
4728,63,158402982,CB,"PV-IX","IX, left, paravermis",156511928,103,171,146,-12.0,-55.0,-62.0
4726,63,158402886,CB,"PV-VIIIA","VIIIA, left, paravermis",156512630,103,166,161,-12.0,-70.0,-57.0
4734,62,158402992,CB,"He-III","III, left, lateral hemisphere",156515495,119,137,125,-28.0,-34.0,-28.0
4743,62,158402960,CB,"He-VIIIB","VIIIB, left, lateral hemisphere",156515260,119,164,135,-28.0,-44.0,-55.0
4734,62,158402928,CB,"He-III","III, left, lateral hemisphere",156515494,119,137,124,-28.0,-33.0,-28.0
4741,62,158402898,CB,"He-VIIB","VIIB, left, lateral hemisphere",156518351,119,162,169,-28.0,-78.0,-53.0
4736,62,158403026,CB,"He-V","V, left, lateral hemisphere",156517737,119,134,145,-28.0,-54.0,-25.0
4742,61,158402974,CB,"He-VIIIA","VIIIA, left, lateral hemisphere",156555701,128,170,151,-37.0,-60.0,-61.0
4741,61,158402912,CB,"He-VIIB","VIIB, left, lateral hemisphere",156560937,128,170,153,-37.0,-62.0,-61.0
4740,61,158402896,CB,"He-Crus II","Crus II, left, lateral hemisphere",156560177,128,160,170,-37.0,-79.0,-51.0
4214,13,158158353,CX,"SOG-s","superior occipital gyrus, left, superior bank of gyrus",157065000,133,93,167,-42.0,-76.0,16.0
4113,13,158158321,CX,"AnG-s","angular gyrus, left, superior bank of gyrus",157064998,127,80,168,-36.0,-77.0,29.0
4207,13,158402910,CX,"IOG-s","inferior occipital gyrus, left, superior bank of gyrus",157026187,145,95,166,-54.0,-75.0,14.0
4099,12,158158239,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",157020733,116,64,155,-25.0,-64.0,45.0
4098,11,158158299,CX,"SPL-s","superior parietal lobule, left, superior bank of gyrus",157001438,110,34,146,-19.0,-55.0,75.0
4121,12,158158287,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",157019434,107,93,155,-16.0,-64.0,16.0
4207,12,158158383,CX,"IOG-s","inferior occipital gyrus, left, superior bank of gyrus",157016701,153,97,155,-62.0,-64.0,12.0
4201,12,158158399,CX,"OTG-i","occipito-temporal gyrus, left, inferior bank of gyrus",157021061,132,131,155,-41.0,-64.0,-22.0
4193,11,158158253,CX,"LiG-pest","lingual gyrus, left, peristriate",156994265,114,112,146,-23.0,-55.0,-3.0
4231,11,158158237,CX,"CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",156994263,98,105,146,-7.0,-55.0,4.0
4193,11,158158395,CX,"LiG-pest","lingual gyrus, left, peristriate",156994264,116,111,146,-25.0,-55.0,-2.0
4114,11,158158269,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",156991108,153,71,146,-62.0,-55.0,38.0
4151,11,158158317,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",156997521,146,115,145,-55.0,-54.0,-6.0
4149,11,158158333,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",156991061,140,132,145,-49.0,-54.0,-23.0
4230,10,158158281,CX,"CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",156954787,97,61,133,-6.0,-42.0,48.0
4099,10,158158313,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",156952016,138,49,133,-47.0,-42.0,60.0
4087,9,158158373,CX,"PoG-cs","postcentral gyrus, left, bank of the central sulcus",156942098,117,51,117,-26.0,-26.0,58.0
4073,9,158158357,CX,"PCLa-s","paracentral lobule, anterior part, left, superior bank of gyrus",156942089,91,36,117,0.0,-26.0,73.0
4107,9,158158247,CX,"SMG-i","supramarginal gyrus, left, inferior bank of gyrus",156949431,151,83,117,-60.0,-26.0,26.0
4159,9,158158343,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",156942560,125,140,117,-34.0,-26.0,-31.0
4150,9,158158311,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",156942563,153,144,117,-62.0,-26.0,-35.0
4143,9,158158391,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",156939064,154,126,117,-63.0,-26.0,-17.0
4142,9,158158375,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",156939063,147,119,117,-56.0,-26.0,-10.0
4136,9,158158359,CX,"STG-i","superior temporal gyrus, left, inferior bank of gyrus",156939062,148,106,117,-57.0,-26.0,3.0
4223,8,158158291,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",156684808,98,65,107,-7.0,-16.0,44.0
4014,8,158158323,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",156684243,127,43,107,-36.0,-16.0,66.0
4150,8,158158293,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",156685240,143,145,107,-52.0,-16.0,-36.0
4143,8,158158277,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",156685252,154,139,107,-63.0,-16.0,-30.0
4012,7,157772990,CX,"PrG-prc","precentral gyrus, left, bank of the precentral sulcus",156435093,119,46,93,-28.0,-2.0,63.0
4088,7,157772880,CX,"PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",156504406,154,67,94,-63.0,-3.0,42.0
4166,7,157772976,CX,"HG","Heschl's gyrus, left",156503068,140,108,94,-49.0,-3.0,1.0
4166,7,157772928,CX,"HG","Heschl's gyrus, left",156503067,138,110,94,-47.0,-3.0,-1.0
4089,7,157772896,CX,"PoG-il","postcentral gyrus, left, inferior lateral aspect of gyrus",156503063,159,97,94,-68.0,-3.0,12.0
4151,7,157773008,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",156497615,141,145,94,-50.0,-3.0,-36.0
4031,6,157772988,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",156431528,129,69,86,-38.0,5.0,40.0
4013,6,157772956,CX,"PrG-sl","precentral gyrus, left, superior lateral aspect of gyrus",156431530,146,59,86,-55.0,5.0,50.0
4012,6,157772940,CX,"PrG-prc","precentral gyrus, left, bank of the precentral sulcus",156431532,135,76,86,-44.0,5.0,33.0
4079,6,157773020,CX,"fro","frontal operculum, left",156432771,151,108,86,-60.0,5.0,1.0
4014,6,157773004,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",156432770,155,103,86,-64.0,5.0,6.0
4149,6,157772958,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",156265695,118,151,84,-27.0,7.0,-42.0
4149,6,158402862,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",156265695,117,151,84,-26.0,7.0,-42.0
4136,6,157772910,CX,"STG-i","superior temporal gyrus, left, inferior bank of gyrus",156265693,143,128,86,-52.0,5.0,-19.0
4224,4,158158227,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",155842530,92,84,65,-1.0,26.0,25.0
4063,4,157772986,CX,"SCG","subcallosal cingulate gyrus, left",155850202,96,128,64,-5.0,27.0,-19.0
4904,4,157772890,CX,"TP-i","temporal pole, left, inferior aspect",155844580,118,148,63,-27.0,28.0,-39.0
4057,4,157772858,CX,"POrG","posterior orbital gyrus, left",155844579,126,130,63,-35.0,28.0,-21.0
4023,5,157772966,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",155905709,95,57,71,-4.0,20.0,52.0
4273,5,157772920,CX,"SIG","short insular gyri, left",155899605,129,111,71,-38.0,20.0,-2.0
4024,4,157772902,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",155874971,106,56,65,-15.0,26.0,53.0
4023,4,157772886,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",155874967,92,52,65,-1.0,26.0,57.0
4031,4,157772950,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",155853027,144,75,62,-53.0,29.0,34.0
4030,4,157772934,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",155853026,116,53,65,-25.0,26.0,56.0
4023,3,157772852,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",155781929,96,56,47,-5.0,44.0,53.0
4224,3,157772980,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",155807874,95,115,49,-4.0,42.0,-6.0
4048,3,157772932,CX,"GRe","gyrus rectus, left",155807925,99,133,49,-8.0,42.0,-24.0
4045,3,157773028,CX,"orIFG","inferior frontal gyrus, orbital part, left",155779802,140,118,47,-49.0,44.0,-9.0
4039,3,157773012,CX,"trIFG","inferior frontal gyrus, triangular part, left",155779801,145,102,47,-54.0,44.0,7.0
9708,8,160091917,CX,"CPLV","choroid plexus of the lateral ventricle",159215934,111,125,107,-20.0,-16.0,-16.0
4288,8,160092011,CX,"Pu","putamen, left",147066327,122,112,107,-31.0,-16.0,-3.0
4281,8,160091995,CX,"TCd","tail of caudate nucleus, left",158747208,126,123,107,-35.0,-16.0,-14.0
4256,8,160091947,CX,"CA3","CA3 field, left",147066199,121,126,107,-30.0,-16.0,-17.0
4251,8,160091899,CX,"S","subiculum, left",147066197,113,132,107,-22.0,-16.0,-23.0
4644,6,160091550,CX,"ARH","arcuate nucleus of the hypothalamus, left",158729674,99,122,85,-8.0,6.0,-13.0
4641,6,160091534,CX,"DMH","dorsomedial hypothalamic nucleus, left",158405194,96,114,85,-5.0,6.0,-5.0
4308,6,160091660,CX,"nbM","basal nucleus of meynert, left",158405284,111,123,86,-20.0,5.0,-14.0
4593,6,160091628,CX,"SO","supraoptic nucleus, left",158405192,105,123,86,-14.0,5.0,-14.0
10145,6,160091580,CX,"OlfT","olfactory tubercle, left",158438882,113,122,86,-22.0,5.0,-13.0
4542,6,160091564,CX,"PrOR","preoptic region, left",158728506,98,110,86,-7.0,5.0,-1.0
4313,6,160091532,CX,"BST","bed  nucleus of stria terminalis, left",158729675,98,100,86,-7.0,5.0,9.0
4310,6,160091516,CX,"DBv","nucleus of the diagonal band, left, horizontal division",158405536,104,116,86,-13.0,5.0,-7.0
4291,6,160091484,CX,"Acb","nucleus accumbens, left",158403258,106,116,86,-15.0,5.0,-7.0
4342,6,160091630,CX,"BLA","basolateral nucleus, left",147013810,109,136,86,-18.0,5.0,-27.0
4518,7,160091602,CX,"Sb","subthalamic nucleus, left",146480717,98,117,94,-7.0,-3.0,-8.0
4432,7,160091554,CX,"ILr","rostral group of intralaminar nuclei, left",146480694,97,106,94,-6.0,-3.0,3.0
4417,7,160091522,CX,"DTLv","lateral group of nuclei, left, ventral division",146480693,101,102,94,-10.0,-3.0,7.0
4400,7,160091506,CX,"DTM","medial group of nuclei, left",146480692,96,105,94,-5.0,-3.0,4.0
4395,7,160091490,CX,"DTA","anterior group of nuclei, left",158449684,97,97,94,-6.0,-3.0,12.0
13005,7,160091648,CX,"LHM","lateral hypothalamic area, mammillary region, left",158453292,95,121,94,-4.0,-3.0,-12.0
10151,7,160091632,CX,"LTu","lateral tuberal nucleus, left",158440754,97,121,94,-6.0,-3.0,-12.0
4669,7,160091568,CX,"SuM","supramammillary nucleus, left",158444265,94,119,94,-3.0,-3.0,-10.0
4667,7,160091552,CX,"TM","tuberomammillary nucleus, left",158439715,96,121,94,-5.0,-3.0,-12.0
4322,7,160091504,CX,"Cl","claustrum, left",146842673,127,106,94,-36.0,-3.0,3.0
4301,5,159439123,CX,"SptN","septal nuclei, left",158740891,96,110,72,-5.0,19.0,-1.0
10143,5,159439091,CX,"Pir","piriform cortex, left",155899644,122,129,72,-31.0,19.0,-20.0
9031,8,159439059,CX,"3","oculomotor nuclear complex, left",157825947,93,118,107,-2.0,-16.0,-9.0
4409,8,159439027,CX,"DTLd","lateral group of nuclei, left, dorsal division",157087442,108,92,107,-17.0,-16.0,17.0
4437,8,159439011,CX,"ILc","caudal group of intralaminar nuclei, left",157082432,101,105,107,-10.0,-16.0,4.0
9054,8,159438995,CX,"RN","red nucleus, left",158168906,97,119,107,-6.0,-16.0,-10.0
4518,8,159438963,CX,"Sb","subthalamic nucleus, left",147274346,109,115,107,-18.0,-16.0,-6.0
4506,8,159439121,CX,"R","reticular nucleus of thalamus, left",156505627,112,97,107,-21.0,-16.0,12.0
4432,8,159439105,CX,"ILr","rostral group of intralaminar nuclei, left",157087433,106,93,107,-15.0,-16.0,16.0
4417,8,159439089,CX,"DTLv","lateral group of nuclei, left, ventral division",157087441,108,103,107,-17.0,-16.0,6.0
4400,8,159439073,CX,"DTM","medial group of nuclei, left",157087434,99,98,107,-8.0,-16.0,11.0
4395,8,159439057,CX,"DTA","anterior group of nuclei, left",157083123,104,89,107,-13.0,-16.0,20.0
4288,8,159439009,CX,"Pu","putamen, left",156505629,119,102,107,-28.0,-16.0,7.0
4282,8,159438993,CX,"BCd","body of caudate nucleus, left",156505628,111,86,107,-20.0,-16.0,23.0
9115,9,160091945,CX,"SC","superior colliculus, left",156988290,99,104,117,-8.0,-26.0,5.0
4444,9,160091913,CX,"MG","medial geniculate complex, left",157973933,104,113,117,-13.0,-26.0,-4.0
4524,9,160091865,CX,"Hl","lateral habenular nucleus, left",157921044,100,95,117,-9.0,-26.0,14.0
4428,9,160091991,CX,"DTP","posterior group of nuclei, left",156936435,104,103,117,-13.0,-26.0,6.0
4282,9,160091943,CX,"BCd","body of caudate nucleus, left",157923735,115,93,117,-24.0,-26.0,16.0
4281,9,160091927,CX,"TCd","tail of caudate nucleus, left",157923259,128,114,117,-37.0,-26.0,-5.0
4257,9,160091895,CX,"CA4","CA4 field, left",148020445,121,121,117,-30.0,-26.0,-12.0
4256,9,160091879,CX,"CA3","CA3 field, left",148020446,124,120,117,-33.0,-26.0,-11.0
4251,9,160091831,CX,"S","subiculum, left",148020506,112,121,117,-21.0,-26.0,-12.0
9115,10,160091883,CX,"SC","superior colliculus, left",156988516,107,117,133,-16.0,-42.0,-8.0
4257,10,160091835,CX,"CA4","CA4 field, left",157086721,106,107,133,-15.0,-42.0,2.0
4255,10,160091993,CX,"CA2","CA2 field, left",157086950,111,107,133,-20.0,-42.0,2.0
4254,10,160091977,CX,"CA1","CA1 field, left",157086949,103,106,133,-12.0,-42.0,3.0
4251,10,160091961,CX,"S","subiculum, left",157086681,102,110,133,-11.0,-42.0,-1.0
4254,7,159438977,CX,"CA1","CA1 field, left",156265315,115,135,94,-24.0,-3.0,-26.0
4329,7,159438945,CX,"ATZ","amygdalohippocampal transition zone, left",156844242,106,127,94,-15.0,-3.0,-18.0
4308,7,159439119,CX,"nbM","basal nucleus of meynert, left",156989056,118,119,94,-27.0,-3.0,-10.0
4379,7,159439103,CX,"LA","lateral nucleus, left",156835171,116,130,94,-25.0,-3.0,-21.0
4367,7,159439087,CX,"COMA","cortico-medial group, left",147057077,108,123,94,-17.0,-3.0,-14.0
4360,7,159439071,CX,"CeA","central nucleus, left",147057076,114,121,94,-23.0,-3.0,-12.0
4342,7,159439039,CX,"BLA","basolateral nucleus, left",147057074,112,127,94,-21.0,-3.0,-18.0
4785,64,159438991,CB,"Glo","globose nucleus, left",156978055,93,139,156,-2.0,-65.0,-30.0
4783,64,159438975,CB,"Emb","emboliform nucleus, left",156978968,93,136,153,-2.0,-62.0,-27.0
4782,64,159438959,CB,"Dt","dentate nucleus, left",156419141,93,127,155,-2.0,-64.0,-18.0
4782,63,159438943,CB,"Dt","dentate nucleus, left",156513391,103,139,155,-12.0,-64.0,-30.0
